Daten;Stationen;Meßpunkt;Messwert;Messung;Messeinheit
02-09-2025 07:31:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);998.023;hPa
02-09-2025 07:31:37;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);14.516;V
02-09-2025 07:31:37;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.049;A
02-09-2025 07:31:37;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.711;V
02-09-2025 07:31:37;Weincampus Neustadt 2 (1424);Hauptstation (17);16;15;
02-09-2025 07:31:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.289;°C
02-09-2025 07:31:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 07:31:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 07:31:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.239;%
02-09-2025 07:26:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.076;°C
02-09-2025 07:26:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 07:26:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.185;%
02-09-2025 07:26:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.69;°C
02-09-2025 07:26:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.233;°C
02-09-2025 07:26:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 07:26:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);25.628;W/m^2
02-09-2025 07:26:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.492;°
02-09-2025 07:26:37;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);13.902;V
02-09-2025 07:26:37;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.054;A
02-09-2025 07:26:37;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.679;V
02-09-2025 07:21:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 07:21:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);18.108;W/m^2
02-09-2025 07:21:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.475;°
02-09-2025 07:21:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.907;hPa
02-09-2025 07:21:37;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);13.165;V
02-09-2025 07:21:37;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.078;A
02-09-2025 07:21:37;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.684;V
02-09-2025 07:21:37;Weincampus Neustadt 2 (1424);Hauptstation (17);16;15;
02-09-2025 07:21:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 07:21:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 07:21:33;Weincampus Neustadt 2 (1424);Hauptstation (17);0;14872;
02-09-2025 07:16:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);13.673;°C
02-09-2025 07:16:36;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);13.171;V
02-09-2025 07:16:36;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.066;A
02-09-2025 07:16:36;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.69;V
02-09-2025 07:16:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 07:16:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.079;%
02-09-2025 07:16:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.303;°C
02-09-2025 07:16:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);13.834;°C
02-09-2025 07:16:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 07:16:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);17.571;W/m^2
02-09-2025 07:16:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.445;°
02-09-2025 07:11:36;Weincampus Neustadt 2 (1424);Hauptstation (17);16;14;
02-09-2025 07:11:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);13.627;°C
02-09-2025 07:11:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 07:11:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 07:11:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.066;%
02-09-2025 07:11:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.257;°C
02-09-2025 07:11:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);13.787;°C
02-09-2025 07:11:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 07:11:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);15.653;W/m^2
02-09-2025 07:11:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.412;°
02-09-2025 07:11:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.886;hPa
02-09-2025 07:11:36;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);13.133;V
02-09-2025 07:11:36;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.076;A
02-09-2025 07:11:36;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.684;V
02-09-2025 07:06:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);13.582;°C
02-09-2025 07:06:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 07:06:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.054;%
02-09-2025 07:06:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.211;°C
02-09-2025 07:06:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);13.74;°C
02-09-2025 07:06:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 07:06:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);14.349;W/m^2
02-09-2025 07:06:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.419;°
02-09-2025 07:06:36;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);13.045;V
02-09-2025 07:06:36;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.077;A
02-09-2025 07:06:36;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.699;V
02-09-2025 07:01:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);13.529;°C
02-09-2025 07:01:36;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.673;V
02-09-2025 07:01:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 07:01:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 07:01:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.039;%
02-09-2025 07:01:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.159;°C
02-09-2025 07:01:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);13.686;°C
02-09-2025 07:01:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 07:01:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);13.888;W/m^2
02-09-2025 07:01:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.375;°
02-09-2025 07:01:36;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.804;hPa
02-09-2025 07:01:36;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);12.792;V
02-09-2025 07:01:36;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.081;A
02-09-2025 07:01:36;Weincampus Neustadt 2 (1424);Hauptstation (17);16;14;
02-09-2025 06:56:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 06:56:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 06:56:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);13.505;W/m^2
02-09-2025 06:56:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.352;°
02-09-2025 06:56:35;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);12.973;V
02-09-2025 06:56:35;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.076;A
02-09-2025 06:56:35;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.655;V
02-09-2025 06:51:35;Weincampus Neustadt 2 (1424);Hauptstation (17);16;14;
02-09-2025 06:51:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 06:51:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 06:51:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 06:51:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);13.044;W/m^2
02-09-2025 06:51:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.32;°
02-09-2025 06:51:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.643;hPa
02-09-2025 06:51:35;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);12.547;V
02-09-2025 06:51:35;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.081;A
02-09-2025 06:51:35;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.68;V
02-09-2025 06:46:35;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.081;A
02-09-2025 06:46:35;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.674;V
02-09-2025 06:46:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);13.339;°C
02-09-2025 06:46:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 06:46:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);95.991;%
02-09-2025 06:46:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);13.981;°C
02-09-2025 06:46:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);13.504;°C
02-09-2025 06:46:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 06:46:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.277;W/m^2
02-09-2025 06:46:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.317;°
02-09-2025 06:46:35;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);10.168;V
02-09-2025 06:41:35;Weincampus Neustadt 2 (1424);Hauptstation (17);16;14;
02-09-2025 06:41:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 06:41:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 06:41:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 06:41:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);13.888;W/m^2
02-09-2025 06:41:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.299;°
02-09-2025 06:41:35;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.653;hPa
02-09-2025 06:41:35;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);7.322;V
02-09-2025 06:41:35;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.079;A
02-09-2025 06:41:35;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.694;V
02-09-2025 06:36:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 06:36:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 06:36:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.584;W/m^2
02-09-2025 06:36:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.295;°
02-09-2025 06:36:34;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);4.898;V
02-09-2025 06:36:34;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.083;A
02-09-2025 06:36:34;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.69;V
02-09-2025 06:31:34;Weincampus Neustadt 2 (1424);Hauptstation (17);16;14;
02-09-2025 06:31:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);13.489;°C
02-09-2025 06:31:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 06:31:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 06:31:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.028;%
02-09-2025 06:31:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.119;°C
02-09-2025 06:31:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);13.645;°C
02-09-2025 06:31:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 06:31:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.737;W/m^2
02-09-2025 06:31:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.329;°
02-09-2025 06:31:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.523;hPa
02-09-2025 06:31:34;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);2.699;V
02-09-2025 06:31:34;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.08;A
02-09-2025 06:31:34;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.673;V
02-09-2025 06:26:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.357;°
02-09-2025 06:26:34;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);1.386;V
02-09-2025 06:26:34;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.078;A
02-09-2025 06:26:34;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.672;V
02-09-2025 06:26:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);13.629;°C
02-09-2025 06:26:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 06:26:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.067;%
02-09-2025 06:26:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.259;°C
02-09-2025 06:26:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);13.789;°C
02-09-2025 06:26:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 06:26:34;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.277;W/m^2
02-09-2025 06:16:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);13.825;°C
02-09-2025 06:16:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 06:16:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.116;%
02-09-2025 06:16:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.44;°C
02-09-2025 06:16:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);13.976;°C
02-09-2025 06:16:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 06:16:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);11.97;W/m^2
02-09-2025 06:16:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.361;°
02-09-2025 06:16:32;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0.591;V
02-09-2025 06:16:32;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.081;A
02-09-2025 06:16:32;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.679;V
02-09-2025 06:11:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 06:11:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 06:11:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.149;%
02-09-2025 06:11:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.56;°C
02-09-2025 06:11:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.099;°C
02-09-2025 06:11:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 06:11:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.277;W/m^2
02-09-2025 06:11:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.395;°
02-09-2025 06:11:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.37;hPa
02-09-2025 06:11:32;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0.372;V
02-09-2025 06:11:32;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.083;A
02-09-2025 06:11:32;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.692;V
02-09-2025 06:11:32;Weincampus Neustadt 2 (1424);Hauptstation (17);16;15;
02-09-2025 06:11:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);13.945;°C
02-09-2025 06:06:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);13.987;°C
02-09-2025 06:06:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 06:06:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.161;%
02-09-2025 06:06:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.603;°C
02-09-2025 06:06:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.143;°C
02-09-2025 06:06:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 06:06:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);11.817;W/m^2
02-09-2025 06:06:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.392;°
02-09-2025 06:06:32;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0.217;V
02-09-2025 06:06:32;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.083;A
02-09-2025 06:06:32;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.684;V
02-09-2025 06:01:32;Weincampus Neustadt 2 (1424);Hauptstation (17);16;15;
02-09-2025 06:01:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);13.938;°C
02-09-2025 06:01:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 06:01:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 06:01:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.147;%
02-09-2025 06:01:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.553;°C
02-09-2025 06:01:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.092;°C
02-09-2025 06:01:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 06:01:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.737;W/m^2
02-09-2025 06:01:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.391;°
02-09-2025 06:01:32;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.399;hPa
02-09-2025 06:01:32;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0.072;V
02-09-2025 06:01:32;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.083;A
02-09-2025 06:01:32;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.683;V
02-09-2025 05:56:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.026;°C
02-09-2025 05:56:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 05:56:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.507;W/m^2
02-09-2025 05:56:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.407;°
02-09-2025 05:56:31;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 05:56:31;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.082;A
02-09-2025 05:56:31;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.685;V
02-09-2025 05:56:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);13.874;°C
02-09-2025 05:56:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 05:56:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.129;%
02-09-2025 05:56:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.489;°C
02-09-2025 05:51:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);13.919;°C
02-09-2025 05:51:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 05:51:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 05:51:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.142;%
02-09-2025 05:51:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.534;°C
02-09-2025 05:51:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.073;°C
02-09-2025 05:51:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 05:51:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.891;W/m^2
02-09-2025 05:51:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.409;°
02-09-2025 05:51:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.397;hPa
02-09-2025 05:51:31;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 05:51:31;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.084;A
02-09-2025 05:51:31;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.692;V
02-09-2025 05:51:31;Weincampus Neustadt 2 (1424);Hauptstation (17);16;15;
02-09-2025 05:46:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);13.986;°C
02-09-2025 05:46:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 05:46:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.16;%
02-09-2025 05:46:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.601;°C
02-09-2025 05:46:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.142;°C
02-09-2025 05:46:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 05:46:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);11.586;W/m^2
02-09-2025 05:46:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.389;°
02-09-2025 05:46:31;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 05:46:31;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.084;A
02-09-2025 05:46:31;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.7;V
02-09-2025 05:41:31;Weincampus Neustadt 2 (1424);Hauptstation (17);16;14;
02-09-2025 05:41:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 05:41:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 05:41:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 05:41:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);11.74;W/m^2
02-09-2025 05:41:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.38;°
02-09-2025 05:41:31;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.331;hPa
02-09-2025 05:41:31;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 05:41:31;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.078;A
02-09-2025 05:41:31;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.659;V
02-09-2025 05:36:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 05:36:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 05:36:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.2;W/m^2
02-09-2025 05:36:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.385;°
02-09-2025 05:36:30;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 05:36:30;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.078;A
02-09-2025 05:36:30;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.669;V
02-09-2025 05:31:30;Weincampus Neustadt 2 (1424);Hauptstation (17);16;14;
02-09-2025 05:31:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);13.874;°C
02-09-2025 05:31:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 05:31:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
